data,type,decorrelation,output_type,metric,seed,margin,lambda,indicator,value
adult,contrastive,None,label,l05,41,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,41,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,41,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,41,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,41,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,41,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,41,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,41,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l05,42,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l05,42,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l05,42,0.10,1.00,mpe,0.9686952829360962
adult,contrastive,None,label,l05,42,0.10,1.00,rmse,0.16062740981578827
adult,contrastive,None,label,l05,42,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,42,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,42,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,42,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,42,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,42,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,42,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,42,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l05,43,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l05,43,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l05,43,0.10,1.00,mpe,0.9686952829360962
adult,contrastive,None,label,l05,43,0.10,1.00,rmse,0.16062740981578827
adult,contrastive,None,label,l05,43,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,43,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,43,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,43,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,43,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,43,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,43,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,43,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l05,44,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l05,44,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l05,44,0.10,1.00,mpe,0.9686952829360962
adult,contrastive,None,label,l05,44,0.10,1.00,rmse,0.16062740981578827
adult,contrastive,None,label,l05,44,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,44,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,44,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,44,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,44,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,44,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,44,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,44,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l05,6,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l05,6,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l05,6,0.10,1.00,mpe,0.9686952829360962
adult,contrastive,None,label,l05,6,0.10,1.00,rmse,0.16062740981578827
adult,contrastive,None,label,l05,6,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,6,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,6,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,6,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,6,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,6,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,6,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,6,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l05,9,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l05,9,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l05,9,0.10,1.00,mpe,0.9686952829360962
adult,contrastive,None,label,l05,9,0.10,1.00,rmse,0.16062740981578827
adult,contrastive,None,label,l05,9,0.50,1.00,acc,0.5195000171661377
adult,contrastive,None,label,l05,9,0.50,1.00,mcc,0.08904108501230008
adult,contrastive,None,label,l05,9,0.50,1.00,mpe,0.8606213331222534
adult,contrastive,None,label,l05,9,0.50,1.00,rmse,0.7023670673370361
adult,contrastive,None,label,l05,9,1.00,1.00,acc,0.5924999713897705
adult,contrastive,None,label,l05,9,1.00,1.00,mcc,0.3030729267112471
adult,contrastive,None,label,l05,9,1.00,1.00,mpe,0.7775819301605225
adult,contrastive,None,label,l05,9,1.00,1.00,rmse,1.1435620784759521
adult,contrastive,None,label,l1,0,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,0,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,0,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,0,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,0,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,0,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,0,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,0,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,0,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,0,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,0,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,0,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,41,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,41,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,41,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,41,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,41,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,41,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,41,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,41,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,41,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,41,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,41,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,41,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,42,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,42,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,42,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,42,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,42,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,42,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,42,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,42,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,42,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,42,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,42,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,42,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,43,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,43,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,43,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,43,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,43,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,43,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,43,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,43,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,43,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,43,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,43,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,43,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,44,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,44,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,44,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,44,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,44,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,44,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,44,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,44,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,44,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,44,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,44,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,44,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,6,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,6,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,6,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,6,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,6,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,6,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,6,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,6,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,6,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,6,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,6,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,6,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l1,9,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l1,9,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l1,9,0.10,1.00,mpe,0.9647999405860901
adult,contrastive,None,label,l1,9,0.10,1.00,rmse,0.15981489419937134
adult,contrastive,None,label,l1,9,0.50,1.00,acc,0.5164999961853027
adult,contrastive,None,label,l1,9,0.50,1.00,mcc,0.06886692541257268
adult,contrastive,None,label,l1,9,0.50,1.00,mpe,0.8498467803001404
adult,contrastive,None,label,l1,9,0.50,1.00,rmse,0.6977794170379639
adult,contrastive,None,label,l1,9,1.00,1.00,acc,0.5945000052452087
adult,contrastive,None,label,l1,9,1.00,1.00,mcc,0.3071489304046132
adult,contrastive,None,label,l1,9,1.00,1.00,mpe,0.7416704297065735
adult,contrastive,None,label,l1,9,1.00,1.00,rmse,1.1420257091522217
adult,contrastive,None,label,l2,0,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,0,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,0,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,0,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,0,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,0,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,0,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,0,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,0,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,0,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,0,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,0,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,41,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,41,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,41,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,41,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,41,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,41,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,41,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,41,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,41,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,41,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,41,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,41,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,42,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,42,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,42,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,42,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,42,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,42,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,42,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,42,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,42,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,42,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,42,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,42,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,43,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,43,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,43,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,43,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,43,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,43,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,43,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,43,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,43,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,43,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,43,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,43,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,44,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,44,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,44,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,44,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,44,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,44,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,44,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,44,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,44,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,44,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,44,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,44,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,6,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,6,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,6,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,6,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,6,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,6,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,6,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,6,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,6,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,6,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,6,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,6,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,l2,9,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,l2,9,0.10,1.00,mcc,0.0
adult,contrastive,None,label,l2,9,0.10,1.00,mpe,0.960960328578949
adult,contrastive,None,label,l2,9,0.10,1.00,rmse,0.15962697565555573
adult,contrastive,None,label,l2,9,0.50,1.00,acc,0.515999972820282
adult,contrastive,None,label,l2,9,0.50,1.00,mcc,0.06491206061997365
adult,contrastive,None,label,l2,9,0.50,1.00,mpe,0.8773519396781921
adult,contrastive,None,label,l2,9,0.50,1.00,rmse,0.6908302903175354
adult,contrastive,None,label,l2,9,1.00,1.00,acc,0.6474999785423279
adult,contrastive,None,label,l2,9,1.00,1.00,mcc,0.40551994404206737
adult,contrastive,None,label,l2,9,1.00,1.00,mpe,0.6924839615821838
adult,contrastive,None,label,l2,9,1.00,1.00,rmse,0.9883838295936584
adult,contrastive,None,label,linf,0,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,linf,0,0.10,1.00,mcc,0.0
adult,contrastive,None,label,linf,0,0.10,1.00,mpe,0.9628378748893738
adult,contrastive,None,label,linf,0,0.10,1.00,rmse,0.15957945585250854
adult,contrastive,None,label,linf,0,0.50,1.00,acc,0.5245000123977661
adult,contrastive,None,label,linf,0,0.50,1.00,mcc,0.11524219558785542
adult,contrastive,None,label,linf,0,0.50,1.00,mpe,0.8435462713241577
adult,contrastive,None,label,linf,0,0.50,1.00,rmse,0.6767889261245728
adult,contrastive,None,label,linf,0,1.00,1.00,acc,0.6869999766349792
adult,contrastive,None,label,linf,0,1.00,1.00,mcc,0.4707619346483835
adult,contrastive,None,label,linf,0,1.00,1.00,mpe,0.668012797832489
adult,contrastive,None,label,linf,0,1.00,1.00,rmse,0.9154143929481506
adult,contrastive,None,label,linf,41,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,linf,41,0.10,1.00,mcc,0.0
adult,contrastive,None,label,linf,41,0.10,1.00,mpe,0.9628378748893738
adult,contrastive,None,label,linf,41,0.10,1.00,rmse,0.15957945585250854
adult,contrastive,None,label,linf,41,0.50,1.00,acc,0.5245000123977661
adult,contrastive,None,label,linf,41,0.50,1.00,mcc,0.11524219558785542
adult,contrastive,None,label,linf,41,0.50,1.00,mpe,0.8435462713241577
adult,contrastive,None,label,linf,41,0.50,1.00,rmse,0.6767889261245728
adult,contrastive,None,label,linf,41,1.00,1.00,acc,0.6869999766349792
adult,contrastive,None,label,linf,41,1.00,1.00,mcc,0.4707619346483835
adult,contrastive,None,label,linf,41,1.00,1.00,mpe,0.668012797832489
adult,contrastive,None,label,linf,41,1.00,1.00,rmse,0.9154143929481506
adult,contrastive,None,label,linf,42,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,linf,42,0.10,1.00,mcc,0.0
adult,contrastive,None,label,linf,42,0.10,1.00,mpe,0.9628378748893738
adult,contrastive,None,label,linf,42,0.10,1.00,rmse,0.15957945585250854
adult,contrastive,None,label,linf,42,0.50,1.00,acc,0.5245000123977661
adult,contrastive,None,label,linf,42,0.50,1.00,mcc,0.11524219558785542
adult,contrastive,None,label,linf,42,0.50,1.00,mpe,0.8435462713241577
adult,contrastive,None,label,linf,42,0.50,1.00,rmse,0.6767889261245728
adult,contrastive,None,label,linf,42,1.00,1.00,acc,0.6869999766349792
adult,contrastive,None,label,linf,42,1.00,1.00,mcc,0.4707619346483835
adult,contrastive,None,label,linf,42,1.00,1.00,mpe,0.668012797832489
adult,contrastive,None,label,linf,42,1.00,1.00,rmse,0.9154143929481506
adult,contrastive,None,label,linf,43,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,linf,43,0.10,1.00,mcc,0.0
adult,contrastive,None,label,linf,43,0.10,1.00,mpe,0.9628378748893738
adult,contrastive,None,label,linf,43,0.10,1.00,rmse,0.15957945585250854
adult,contrastive,None,label,linf,43,0.50,1.00,acc,0.5245000123977661
adult,contrastive,None,label,linf,43,0.50,1.00,mcc,0.11524219558785542
adult,contrastive,None,label,linf,43,0.50,1.00,mpe,0.8435462713241577
adult,contrastive,None,label,linf,43,0.50,1.00,rmse,0.6767889261245728
adult,contrastive,None,label,linf,43,1.00,1.00,acc,0.6869999766349792
adult,contrastive,None,label,linf,43,1.00,1.00,mcc,0.4707619346483835
adult,contrastive,None,label,linf,43,1.00,1.00,mpe,0.668012797832489
adult,contrastive,None,label,linf,43,1.00,1.00,rmse,0.9154143929481506
adult,contrastive,None,label,linf,44,0.10,1.00,acc,0.5120000243186951
adult,contrastive,None,label,linf,44,0.10,1.00,mcc,0.0
adult,contrastive,None,label,linf,44,0.10,1.00,mpe,0.9628378748893738
adult,contrastive,None,label,linf,44,0.10,1.00,rmse,0.15957945585250854
adult,contrastive,None,label,linf,44,0.50,1.00,acc,0.5245000123977661
adult,contrastive,None,label,linf,44,0.50,1.00,mcc,0.11524219558785542
